"id","horizon","category","compound","peak_area"
8,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",6684897
8,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",947164
8,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",203132
8,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1278680
8,"L horizon","Carbohydrate","2-Furanmethanol",239524
8,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",667512
8,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1081075
8,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1871116
8,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",405866
8,"L horizon","Carbohydrate","2(5H)-Furanone",543567
8,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",324742
8,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",445011
8,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",648793
8,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3265602
8,"L horizon","Carbohydrate","Acetic acid",5487283
8,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5802490
8,"L horizon","Carbohydrate","Levoglucosan",46454366
8,"L horizon","Carbohydrate","Butanedial",254216
8,"L horizon","Carbohydrate","Butyraldehyde",10965445
8,"L horizon","Carbohydrate","Dianhydrorhamnose",1823431
8,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",267530
8,"L horizon","Carbohydrate","Furfural",3402515
8,"L horizon","Carbohydrate","Levoglucosenone and Maltol",3059919
8,"L horizon","Carbohydrate","Levosugars1",8733517
8,"L horizon","Carbohydrate","Levosugars2",25284605
8,"L horizon","Carbohydrate","Levosugars3",6310621
8,"L horizon","Aliphatic deriv.","n-fatty acid",639435
8,"L horizon","Aliphatic deriv.","n-fatty acid",952806
8,"L horizon","Others","Phytadiene1",294726
8,"L horizon","Others","Phytadiene3",158272
8,"L horizon","Others","Prist-1-ene",371035
8,"L horizon","CO2","Carbon dioxide",85801614
8,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",12110485
8,"L horizon","G-lignin","Apocynin",6079280
8,"L horizon","G-lignin","Coniferaldehyde",2010493
8,"L horizon","G-lignin","Coniferyl alcohol trans",1232378
8,"L horizon","G-lignin","Creosol",11011675
8,"L horizon","G-lignin","Dihydroconiferyl alcohol",1369207
8,"L horizon","G-lignin","Phenol, 2-methoxy-",13559317
8,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1216890
8,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",2339900
8,"L horizon","G-lignin","Trans-Isoeugenol",5603423
8,"L horizon","G-lignin","Vanillin",5854763
8,"L horizon","G-lignin","Propioguaiacone",3182832
8,"L horizon","Aliphatic deriv.","Ketone",516532
8,"L horizon","Aliphatic deriv.","Ketone",320494
8,"L horizon","Aliphatic deriv.","n-alkane",322855
8,"L horizon","Aliphatic deriv.","n-alkane",310052
8,"L horizon","Aliphatic deriv.","n-alkane",432701
8,"L horizon","Aliphatic deriv.","n-alkane",353314
8,"L horizon","Aliphatic deriv.","n-alkane",150512
8,"L horizon","Aliphatic deriv.","n-alkane",437171
8,"L horizon","Aliphatic deriv.","n-alkane",250564
8,"L horizon","Aliphatic deriv.","n-alkane",55500
8,"L horizon","Aliphatic deriv.","n-alkene",434752
8,"L horizon","Aliphatic deriv.","n-alkene",575809
8,"L horizon","Aliphatic deriv.","n-alkene",789191
8,"L horizon","Aliphatic deriv.","n-alkene",1099389
8,"L horizon","Aliphatic deriv.","n-alkene",640003
8,"L horizon","Aliphatic deriv.","n-alkene",1055504
8,"L horizon","Aliphatic deriv.","n-alkene",976425
8,"L horizon","Aliphatic deriv.","n-alkene",697071
8,"L horizon","Aliphatic deriv.","n-alkene",191859
8,"L horizon","Aliphatic deriv.","n-alkene",294638
8,"L horizon","Aliphatic deriv.","n-alkene",671564
8,"L horizon","N-compound","Cyclo (Pro-Pro)",774062
8,"L horizon","N-compound","Cyclo (Leu-Pro)",151544
8,"L horizon","N-compound","Diketodipyrrole",178821
8,"L horizon","N-compound","Pyridine, 4-methyl-",87126
8,"L horizon","Phenol","4-vinyl-phenol",5161802
8,"L horizon","Phenol","Phenol",2038222
8,"L horizon","Phenol","Phenol, 3-methyl-",4538733
8,"L horizon","S-lignin","4-methyl-syringol",203923
8,"L horizon","S-lignin","4-vinyl-syringol",737711
8,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",202879
8,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",296491
8,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",202168
8,"L horizon","S-lignin","Syringyl acetone",87579
8,"L horizon","Others","Beta-Sitosterol",1630478
8,"L horizon","Others","Stigmast-4-en-3-one",131191
8,"L horizon","Others","Stigmastan-3,5-diene",927742
8,"L horizon","Unknown","Unknown",136973675
8,"L horizon","Others","Gamma-Tocopherol",287951
8,"L horizon","Others","Vitamin E",401232
9,"L horizon","Aromatic deriv.","Benzaldehyde",132504
9,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",140717
9,"L horizon","Aromatic deriv.","Ethylbenzene",408674
9,"L horizon","Aromatic deriv.","Styrene",262223
9,"L horizon","Aromatic deriv.","Toluene",876020
9,"L horizon","Carbohydrate","2H-Furan-3-one",2441580
9,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",486408
9,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1434441
9,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",7484083
9,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",847730
9,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",288166
9,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1240723
9,"L horizon","Carbohydrate","2-Furanmethanol",313681
9,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1869471
9,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",2258422
9,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2111464
9,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",395832
9,"L horizon","Carbohydrate","2(5H)-Furanone",728208
9,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",331620
9,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",545686
9,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1105851
9,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",4282555
9,"L horizon","Carbohydrate","Acetic acid",10442745
9,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",7064830
9,"L horizon","Carbohydrate","Levoglucosan",66916144
9,"L horizon","Carbohydrate","Butanedial",433480
9,"L horizon","Carbohydrate","Butyraldehyde",14222981
9,"L horizon","Carbohydrate","Dianhydrorhamnose",2585587
9,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",279588
9,"L horizon","Carbohydrate","Furfural",3188525
9,"L horizon","Carbohydrate","Levoglucosenone and Maltol",1891061
9,"L horizon","Carbohydrate","Levosugars1",7921693
9,"L horizon","Carbohydrate","Levosugars2",24370317
9,"L horizon","Carbohydrate","Levosugars3",2104943
9,"L horizon","Aliphatic deriv.","n-fatty acid",721102
9,"L horizon","Aliphatic deriv.","n-fatty acid",1385220
9,"L horizon","Others","Phytadiene1",326363
9,"L horizon","Others","Phytadiene3",140395
9,"L horizon","Others","Prist-1-ene",1630334
9,"L horizon","CO2","Carbon dioxide",84691998
9,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",7236006
9,"L horizon","G-lignin","Apocynin",3568334
9,"L horizon","G-lignin","Coniferaldehyde",719124
9,"L horizon","G-lignin","Coniferyl alcohol trans",1148950
9,"L horizon","G-lignin","Creosol",4341098
9,"L horizon","G-lignin","Dihydroconiferyl alcohol",1033199
9,"L horizon","G-lignin","Phenol, 2-methoxy-",6397198
9,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",906223
9,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1199203
9,"L horizon","G-lignin","Trans-Isoeugenol",4284418
9,"L horizon","G-lignin","Vanillin",2373867
9,"L horizon","G-lignin","Propioguaiacone",2068736
9,"L horizon","Aliphatic deriv.","Ketone",1659471
9,"L horizon","Aliphatic deriv.","Ketone",879439
9,"L horizon","Aliphatic deriv.","n-alkane",605448
9,"L horizon","Aliphatic deriv.","n-alkane",463816
9,"L horizon","Aliphatic deriv.","n-alkane",548945
9,"L horizon","Aliphatic deriv.","n-alkane",484639
9,"L horizon","Aliphatic deriv.","n-alkane",315729
9,"L horizon","Aliphatic deriv.","n-alkane",1216737
9,"L horizon","Aliphatic deriv.","n-alkane",592644
9,"L horizon","Aliphatic deriv.","n-alkane",235671
9,"L horizon","Aliphatic deriv.","n-alkene",536658
9,"L horizon","Aliphatic deriv.","n-alkene",1075837
9,"L horizon","Aliphatic deriv.","n-alkene",701799
9,"L horizon","Aliphatic deriv.","n-alkene",1618857
9,"L horizon","Aliphatic deriv.","n-alkene",1411234
9,"L horizon","Aliphatic deriv.","n-alkene",1921574
9,"L horizon","Aliphatic deriv.","n-alkene",1566670
9,"L horizon","Aliphatic deriv.","n-alkene",1300066
9,"L horizon","Aliphatic deriv.","n-alkene",165115
9,"L horizon","Aliphatic deriv.","n-alkene",925403
9,"L horizon","Aliphatic deriv.","n-alkene",1040146
9,"L horizon","N-compound","Cyclo (Pro-Pro)",574746
9,"L horizon","N-compound","Cyclo (Leu-Pro)",162931
